Image File Name,Label
transfer_9_positive_normalizedcut5_combined.jpg,positive
transfer_9_negative_normalizedcut6_combined.jpg,negative
transfer_9_positive_normalizedcut7_combined.jpg,positive
transfer_9_negative_normalizedcut8_combined.jpg,negative
transfer_9_negative_normalizedcut9_combined.jpg,negative
transfer_9_positive_normalizedcut10_combined.jpg,positive
transfer_10_transfer_10positive_whole_combined.jpg,positive
transfer_10_negative_normalizedcut1_combined.jpg,negative
transfer_10_positive_normalizedcut2_combined.jpg,positive
transfer_10_negative_normalizedcut3_combined.jpg,negative
transfer_10_negative_normalizedcut4_combined.jpg,negative
transfer_10_positive_normalizedcut5_combined.jpg,positive
transfer_10_negative_normalizedcut6_combined.jpg,negative
transfer_10_negative_normalizedcut7_combined.jpg,negative
transfer_10_negative_normalizedcut8_combined.jpg,negative
transfer_10_negative_normalizedcut9_combined.jpg,negative
transfer_10_positive_normalizedcut10_combined.jpg,positive
transfer_11_transfer_11positive_whole_combined.jpg,positive
transfer_11_negative_normalizedcut1_combined.jpg,negative
transfer_11_negative_normalizedcut2_combined.jpg,negative
transfer_11_positive_normalizedcut3_combined.jpg,positive
transfer_11_positive_normalizedcut4_combined.jpg,positive
transfer_11_positive_normalizedcut5_combined.jpg,positive
transfer_11_positive_normalizedcut6_combined.jpg,positive
transfer_11_positive_normalizedcut7_combined.jpg,positive
transfer_11_negative_normalizedcut8_combined.jpg,negative
transfer_11_positive_normalizedcut9_combined.jpg,positive
transfer_11_negative_normalizedcut10_combined.jpg,negative
transfer_12_transfer_12positive_whole_combined.jpg,positive
transfer_12_negative_normalizedcut1_combined.jpg,negative
transfer_12_positive_normalizedcut2_combined.jpg,positive
transfer_12_negative_normalizedcut3_combined.jpg,negative
transfer_12_positive_normalizedcut4_combined.jpg,positive
transfer_12_positive_normalizedcut5_combined.jpg,positive
transfer_12_negative_normalizedcut6_combined.jpg,negative
transfer_12_positive_normalizedcut7_combined.jpg,positive
transfer_12_positive_normalizedcut8_combined.jpg,positive
transfer_12_negative_normalizedcut9_combined.jpg,negative
transfer_12_positive_normalizedcut10_combined.jpg,positive
transfer_13_transfer_13positive_whole_combined.jpg,positive
transfer_13_negative_normalizedcut1_combined.jpg,negative
transfer_13_negative_normalizedcut2_combined.jpg,negative
transfer_13_positive_normalizedcut3_combined.jpg,positive
transfer_13_negative_normalizedcut4_combined.jpg,negative
transfer_13_positive_normalizedcut5_combined.jpg,positive
transfer_13_positive_normalizedcut6_combined.jpg,positive
transfer_13_negative_normalizedcut7_combined.jpg,negative
transfer_13_positive_normalizedcut8_combined.jpg,positive
transfer_13_negative_normalizedcut9_combined.jpg,negative
transfer_13_negative_normalizedcut10_combined.jpg,negative
transfer_14_transfer_14positive_whole_combined.jpg,positive
transfer_14_positive_normalizedcut1_combined.jpg,positive
transfer_14_negative_normalizedcut2_combined.jpg,negative
transfer_14_negative_normalizedcut3_combined.jpg,negative
transfer_14_positive_normalizedcut4_combined.jpg,positive
transfer_14_negative_normalizedcut5_combined.jpg,negative
transfer_14_positive_normalizedcut6_combined.jpg,positive
transfer_14_negative_normalizedcut7_combined.jpg,negative
transfer_14_negative_normalizedcut8_combined.jpg,negative
transfer_14_positive_normalizedcut9_combined.jpg,positive
transfer_14_negative_normalizedcut10_combined.jpg,negative
transfer_15_transfer_15positive_whole_combined.jpg,positive
transfer_15_negative_normalizedcut1_combined.jpg,negative
transfer_15_negative_normalizedcut2_combined.jpg,negative
transfer_15_negative_normalizedcut3_combined.jpg,negative
transfer_15_positive_normalizedcut4_combined.jpg,positive
transfer_15_negative_normalizedcut5_combined.jpg,negative
transfer_15_negative_normalizedcut6_combined.jpg,negative
transfer_15_positive_normalizedcut7_combined.jpg,positive
transfer_15_negative_normalizedcut8_combined.jpg,negative
transfer_15_negative_normalizedcut9_combined.jpg,negative
transfer_15_positive_normalizedcut10_combined.jpg,positive
transfer_16_transfer_16positive_whole_combined.jpg,positive
transfer_16_negative_normalizedcut1_combined.jpg,negative
transfer_16_negative_normalizedcut2_combined.jpg,negative
transfer_16_negative_normalizedcut3_combined.jpg,negative
transfer_16_negative_normalizedcut4_combined.jpg,negative
transfer_16_positive_normalizedcut5_combined.jpg,positive
transfer_16_negative_normalizedcut6_combined.jpg,negative
transfer_16_negative_normalizedcut7_combined.jpg,negative
transfer_16_positive_normalizedcut8_combined.jpg,positive
transfer_16_negative_normalizedcut9_combined.jpg,negative
transfer_16_negative_normalizedcut10_combined.jpg,negative
transfer_17_transfer_17positive_whole_combined.jpg,positive
transfer_17_positive_normalizedcut1_combined.jpg,positive
transfer_17_negative_normalizedcut2_combined.jpg,negative
transfer_17_negative_normalizedcut3_combined.jpg,negative
transfer_17_negative_normalizedcut4_combined.jpg,negative
transfer_17_negative_normalizedcut5_combined.jpg,negative
transfer_17_positive_normalizedcut6_combined.jpg,positive
transfer_17_negative_normalizedcut7_combined.jpg,negative
transfer_17_negative_normalizedcut8_combined.jpg,negative
transfer_17_positive_normalizedcut9_combined.jpg,positive
transfer_17_positive_normalizedcut10_combined.jpg,positive
transfer_18_transfer_18positive_whole_combined.jpg,positive
transfer_18_positive_normalizedcut1_combined.jpg,positive
transfer_18_negative_normalizedcut2_combined.jpg,negative
transfer_18_negative_normalizedcut3_combined.jpg,negative
transfer_18_negative_normalizedcut4_combined.jpg,negative
transfer_18_positive_normalizedcut5_combined.jpg,positive
transfer_18_negative_normalizedcut6_combined.jpg,negative
transfer_18_negative_normalizedcut7_combined.jpg,negative
transfer_18_positive_normalizedcut8_combined.jpg,positive
transfer_18_negative_normalizedcut9_combined.jpg,negative
transfer_18_positive_normalizedcut10_combined.jpg,positive
transfer_19_transfer_19positive_whole_combined.jpg,positive
transfer_19_positive_normalizedcut1_combined.jpg,positive
transfer_19_negative_normalizedcut2_combined.jpg,negative
transfer_19_positive_normalizedcut3_combined.jpg,positive
transfer_19_negative_normalizedcut4_combined.jpg,negative
transfer_19_negative_normalizedcut5_combined.jpg,negative
transfer_19_positive_normalizedcut6_combined.jpg,positive
transfer_19_negative_normalizedcut7_combined.jpg,negative
transfer_19_negative_normalizedcut8_combined.jpg,negative
transfer_19_positive_normalizedcut9_combined.jpg,positive
transfer_19_negative_normalizedcut10_combined.jpg,negative
transfer_20_transfer_20positive_whole_combined.jpg,positive
transfer_20_positive_normalizedcut1_combined.jpg,positive
transfer_20_positive_normalizedcut2_combined.jpg,positive
transfer_20_positive_normalizedcut3_combined.jpg,positive
transfer_20_positive_normalizedcut4_combined.jpg,positive
transfer_20_positive_normalizedcut5_combined.jpg,positive
transfer_20_negative_normalizedcut6_combined.jpg,negative
transfer_20_positive_normalizedcut7_combined.jpg,positive
transfer_20_negative_normalizedcut8_combined.jpg,negative
transfer_20_negative_normalizedcut9_combined.jpg,negative
transfer_20_positive_normalizedcut10_combined.jpg,positive
transfer_21_transfer_21positive_whole_combined.jpg,positive
transfer_21_negative_normalizedcut1_combined.jpg,negative
transfer_21_negative_normalizedcut2_combined.jpg,negative
transfer_21_negative_normalizedcut3_combined.jpg,negative
transfer_21_negative_normalizedcut4_combined.jpg,negative
transfer_21_negative_normalizedcut5_combined.jpg,negative
transfer_21_negative_normalizedcut6_combined.jpg,negative
transfer_21_negative_normalizedcut7_combined.jpg,negative
transfer_21_negative_normalizedcut8_combined.jpg,negative
transfer_21_negative_normalizedcut9_combined.jpg,negative
transfer_21_negative_normalizedcut10_combined.jpg,negative
transfer_22_transfer_22positive_whole_combined.jpg,positive
transfer_22_negative_normalizedcut1_combined.jpg,negative
transfer_22_negative_normalizedcut2_combined.jpg,negative
transfer_22_negative_normalizedcut3_combined.jpg,negative
transfer_22_negative_normalizedcut4_combined.jpg,negative
transfer_22_negative_normalizedcut5_combined.jpg,negative
transfer_22_negative_normalizedcut6_combined.jpg,negative
transfer_22_negative_normalizedcut7_combined.jpg,negative
transfer_22_negative_normalizedcut8_combined.jpg,negative
transfer_22_negative_normalizedcut9_combined.jpg,negative
transfer_22_negative_normalizedcut10_combined.jpg,negative
transfer_23_transfer_23positive_whole_combined.jpg,positive
transfer_23_negative_normalizedcut1_combined.jpg,negative
transfer_23_negative_normalizedcut2_combined.jpg,negative
transfer_23_negative_normalizedcut3_combined.jpg,negative
transfer_23_negative_normalizedcut4_combined.jpg,negative
transfer_23_negative_normalizedcut5_combined.jpg,negative
transfer_23_negative_normalizedcut6_combined.jpg,negative
transfer_23_negative_normalizedcut7_combined.jpg,negative
transfer_23_negative_normalizedcut8_combined.jpg,negative
transfer_23_negative_normalizedcut9_combined.jpg,negative
transfer_23_negative_normalizedcut10_combined.jpg,negative
transfer_24_transfer_24positive_whole_combined.jpg,positive
transfer_24_negative_normalizedcut1_combined.jpg,negative
transfer_24_negative_normalizedcut2_combined.jpg,negative
transfer_24_negative_normalizedcut3_combined.jpg,negative
transfer_24_negative_normalizedcut4_combined.jpg,negative
transfer_24_negative_normalizedcut5_combined.jpg,negative
transfer_24_negative_normalizedcut6_combined.jpg,negative
transfer_24_negative_normalizedcut7_combined.jpg,negative
transfer_24_negative_normalizedcut8_combined.jpg,negative
transfer_24_negative_normalizedcut9_combined.jpg,negative
transfer_24_negative_normalizedcut10_combined.jpg,negative
